STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,POLLUTANT,,MEASURE,,UNIT_MEASURE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,PRICE_BASE,,BASE_PER,,DECIMALS,,CONVERSION_TYPE,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,USA,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,17.6817,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,EU27_2020,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,7.354,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,OECD,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,10.40953,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,OECDA,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,13.28471,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,OECDSO,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,11.64512,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,OECDE,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,7.093235,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,DZA,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,5.04874,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ARG,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,7.061831,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,AZE,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,6.580966,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,9.635014,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BTN,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,1.910724,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BRA,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,5.557711,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BRN,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,33.77179,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,6.911945,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CHN,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,9.652851,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CIV,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,1.659335,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,HRV,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,6.044096,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CUB,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,4.470159,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CYP,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,6.190146,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,EGY,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,3.088697,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GEO,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,4.820012,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GHA,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,1.468394,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GTM,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,1.778021,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GNB,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,0.7595775,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GUY,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,9.162369,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,VAT,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,30.21183,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,IDN,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,3.339661,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,IRQ,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,4.717297,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,KAZ,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,18.43434,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,KEN,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,1.295409,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,LBN,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,4.437867,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,LIE,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,4.631047,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MYS,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,9.816118,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MDV,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,3.009546,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MLT,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,4.025918,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MUS,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,4.344573,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MDA,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,4.363438,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MCO,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,1.804676,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MAR,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,2.56891,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NAM,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,3.381342,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NPL,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,1.803851,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NGA,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,1.452109,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,PAN,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,4.221086,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,PER,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,2.868927,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ROU,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,5.750749,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,RUS,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,13.49968,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,RWA,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,0.8529792,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SAU,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,22.25867,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SRB,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,9.235191,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SGP,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,9.581285,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SLB,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,0.8599326,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ZAF,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,7.756462,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,THA,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,5.205036,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,UKR,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,7.278898,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,URY,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,10.70697,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,UZB,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,5.595903,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,VEN,,A,,GHG,,_T,,KG_CO2E_PS,,2020,,7.609905,,A,,3,,,,,,2,,,
